,author_name,review_date,reviewer_ratings,review_body
2607,erxcvi,"April 12, 2018",2,"FB MARKETPLACE IS A MESS The new update included adding “daily deals” and shops to the marketplace. It’s absolutely horrible. You can’t even find newly posted items for sale. It’s horrible. I thought the marketplace was for local sales, not useless “flash deals” from stores and shops that are completely irrelevant to what I want to see from the FB marketplace. Please fix it and go back to how marketplace used to be. You can’t see anything but those “flash deals under $$$” posts. It’s so annoying not being able to just go through what locals are selling."
2608,KL1313,"April 30, 2018",2,"Updates should make things better... But FB updates keep the app worse every time. First of all, why is viewing by most recent so hard to do? That should be the default!! Yet every update it gets harder to sort by most recent. Second, I should be able to turn off marketplace entirely. I don’t want to see ANY of it...ever! It’s constantly being shoved down my throat and there’s no way to unsubscribe or hide that crap. I will never use it, please let it be gone!! Third, I don’t want notifications to new FB stories. I don’t care."
2609,ccoman123,"May 15, 2018",3,Group abilities With the last update we were able to do scheduled posts and edit scheduled posts in groups I manage or at least that is when I noticed it. When my phone did the most recent update today the ability to schedule and edit scheduled posts on groups went away. Please bring those back! I appreciate being able to do everything from my phone that I am able to do from my computer.
2610,gailneum,"October 6, 2017",4,Works great most of the time. I. Use this app way more than I should and with that being said I am glad I have it. There is only a few glitches that I have from time to time. One is when it slides into the camera and affects mode it is hard to go back to just the news feed. Sometimes I have to press the arrow five or six times very frustrating. That is my biggest issue otherwise good job fb.
2611,crsbnd,"October 15, 2017",2,"The only thing constant is change Dear Facebook developers,"
2612,srmrsrmr,"April 9, 2020",5,"Notifications not working Hi there. I am a Facebook addict. And I am really getting upset that the notifications will not post to my phone notifiying me of something when I have the app closed. Every other app I have will notify me of comments, or notifications.  I am wondering if this is a bug that needs fixed or if there is something I should do."
2613,Indiana Jones for Jesus,"April 4, 2020",5,Indiana Jones for Jesus I’m happy that you provide this incredible platform which allows us to connect with your people whose lives have intersected somewhere along the way. I also appreciate the ability to care for and have community with people as a minister. Thanks for all your efforts and the extraordinary work your doing to provide this social media platform
2614,RieKins,"March 7, 2020",5,"There’s a problem I love Facebook, I’m on it pretty much all day and night. But here lately after the past two updates it’s started freezing and it’s always saying I have a message in messenger. I don’t have any missed messages. Anytime it’s happened in the past I’ve deleted the app and reinstalled it. This time nothing I’m doing is fixing it."
2615,Xtreme Nova,"March 4, 2020",2,"Change the name to ADs Book Facebook is a former shell of what it use to be. There is nothing but ads ads ads and guess what.... MORE ADS. If I wanted ads; I’ll go get a darn newspaper and look at the classified section. Or maybe just watch tv and see what’s on. I really miss the good ole days... Oh wait, I still have my MySpace and it still works. "
2616,Just playing around,"March 2, 2020",4,"Addictive Apps With Minor Setbacks Great app. Plenty of downfall inside the app alone tho. One where is Night Mode or Dark Mode. Secondly, why can’t I decide if I want to see my feed in most recent or the bs algorithm that you think I wanna see. Lastly, please allow for me to share to other apps like Instagram and Snap directly from the App. Every App connect to Facebook but Facebook doesn’t backwards reference anything and they own Instagram now."
2617,WhoIsRMB,"February 15, 2020",1,"Notifications are not working!!! My notifications are not working! When someone likes a post of mine or if I comment on their post and they comment back I do not get the notification in the tab (the little 🔔 on the app). I literally have go on my page and scroll my posts to see who liked my posts. This issue needs to be fixed. You guys are a billion dollar company, and with that said, you guys make way too much money to be having all these issues. Y’all tech department should be on top of those issues more often. Oh, and it’s time for dark mode too."
2618,Law103157,"February 12, 2020",1,"Horrible, avoid this crap at all costs. They update the app every two weeks and every two weeks it gets worse and worse.  Now the News Feed is only showing a very limited number of items that, of course, it decides that I want to see.  It’s really becoming complete garbage."
2619,Mr. Treize,"February 7, 2020",3,"Adequate This would be an even better app with a landscape mode. As is, I wish it were more streamlined. Edit 1: This app continues to add more and more features which continues to confuse me. All the features they have added and yet they separated out the messenger portion. New edit: that they adamantly refuse to allow a timeline in chronological order makes this app a less than it could be. The random things that you end up seeing from days or weeks ago is baffling."
2620,RoloRodz,"January 29, 2020",1,The continue watching feature has to go I’m hard of hearing so I rarely click the video and will watch it with subtitles and if the video doesn’t have subtitles I will just keep scrolling and Facebook wants to force me to click on the video in order to watch full video and I know it’s not really that big of a deal but this whole continue watching feature is making scrolling through not really enjoyable. Won’t delete Facebook because it’s how I get in touch with a lot of ppl but definitely won’t be scrolling through my timeline anymore.
2621,Heatmiser73,"January 26, 2020",1,"This app needs to be overhauled It never refreshes to match my page when I hide posts. You should be able to remove posts from the app and not have to figure out how to get to the desktop site to change stuff. Also, it tells me I have new stories and it's stuff I posted several weeks ago. I'm seriously sick of the the add pages that pop up an ask me to like them in between my posts. The worst app ever. FB app is 100% trash. And don’t get me started w/ the Messenger app fiasco! 🙄🤮🤬 Facebook still doesn’t work right even after a cpl of yrs, I guess they only cater to rich ppl & Russians."
2622,kings way ln,"January 23, 2020",5,"Excellent staff. My granddaughter and I stopped in for a pedicure on December 28, 2019.  I forgot my cell phone at the drying station.  The  staff found it and set it aside until I called them.  They returned it to me and had even tried to catch me in the parking lot.  Our nails look beautiful and I have my phone back.  Thank you so much!  When I visit Medina again we’ll be back to this salon."
2623,ValleyGirl907,"January 18, 2020",1,"Buggy and intrusive I used to like the Facebook app, but pretty much all updates in the last few years have really sucked.  Plus it tries to auto update constantly, which is super annoying. I suspect every update is intended to put more ad revenue or collect personal data. Delete the app and use the browser based interface, which has gotten progressively worse as well, but not nearly as annoying as the app. Don’t tie ANY other accounts to FB logins. Pretty worthless as an app, I’ll just pass. I only use FB to keep up with neighborhood watch groups and for Marketplace."
2624,maijenkins,"January 17, 2020",1,Sucksss You should probably update your rules make them more specific and equal to men and women. 
2625,Mtking89,"January 10, 2020",2,"Bleh Won't let you change restricted friends viewing via app, have to do it in desktop mode. Terrible. "
2626,Djb1109,"January 4, 2020",3,"Too many changes Sick of new changes - suggested friends is annoying / distracting at top of feed and repeats the same people constantly even if I x them out, and now I have to double click images to expand them (first click gives it a black border with a “more photos like this” caption which doesn’t lead to any photos, and then I have to click again to actually expand). Just annoyed with it becoming less user friendly."
2627,*Letsgo2thestars*,"December 28, 2019",5,"I absolutely love Facebook!!! 💙💜💚 Facebook is an app I probably use everyday. It’s addicting! You can catch up with old and new friends alike!! Watching videos have cracked me up daily and on some occasions, made me cry like the 32 year old baby I can be! 😭😭"
2628,cassierae14,"December 9, 2019",1,"Loved it for years, now not so much. I have been on Facebook for 10+ years. I have loved it until recently. Social media is how I get my business out there so it’s important for me to get notifications in case people are asking questions. Lately my notifications are not working. I will post something, and if I go to my profile I can see that people are reacting & commenting on it, but I’m NOT being notified. I’ve reported this multiple times and it has not been fixed. I’ve done all the troubleshooting as well. App is up to date. There’s nothing more I can do. VERY unhappy."
2629,ProDominoes,"November 27, 2019",1,"Dominoes Has lots of basic wrongs I’m an avid player of dominoes. I also know that the creators must not be Persian as this is a Persian game. That is because there are lots of wrongs in a basic dominoes game. Your game gives fouls for no reasons, it’s indistinct, and it’s favoring newer players over veterans. I’m forced to change to a different app for this game. I’ve tested this game with two phones. Beginners are getting better chances(I assume for encouragement) and older players like me are to draw up to 10 tiles from the deck, whilst the opposing player draws up to 1 or 2. These are my complaints, and I have log stopped playing your games."
2630,TitsMcGrimm,"February 19, 2019",1,"Facebook is Scrolling Broken Never wrote a Facebook review before although I HATE having to have two applications for Facebook and messenger. Nice job taking up more GB space for a crappy messaging app. Now to the issue, for days now, since the most recent Facebook update, every time I scroll and hit a photograph or an advertisement, the entire application permanently freezes. Not for a few seconds to load. No. We waited and timed this “freeze” for 28 minutes before giving up and exiting out of the application completely. Nothing else freezes on the phone. Just the app."
2631,amnht,"March 19, 2019",1,Irritated Every single video i have ever tried to watch in the facebook app will play and stop to tell me the video can’t be played cause bad connection. Facebook is the ONLY app that has issues playing videos whether i’m in wifi or not. this has been going on for a while which is what stopped me from even using facebook for a few as i personally get on there just to watch videos. but i get on today to see that same issue is still going on with every. single. video. it’ll only be a few seconds in when it starts and it’s so annoying.
2632,•••KHD•••,"May 17, 2019",3,"Always something Why can’t I view my profile without it being in “view as” public mode? This just happened with the most recent update. I love having the option to view my profile as the public sees it—that said, I need to be able to toggle back to how I see it! I want to see things that I’ve posted, albums, etc.... I can’t seem to do that now?? Perhaps, it’s user error?? But, if so, it’s not user friendly. This is very frustrating. Please help. 🙄"
2633,Version2,"November 26, 2019",1,Facebook Ads are now nothing but scams!! I saw a sponsored ad for NFL jerseys that were nothing but a scam. The jerseys looked fake and they were advertising a jersey of one player but put someone else’s name on it. I had said something about it but then promptly deleted my comment in fear of backlash. 
2634,1luis5,"September 1, 2019",1,"Takes up space for no reason With the amount of updates this app gets you would think it would run smoothly. That is not the case here, my biggest complaint so far would have to be stories, each time you start watching a story for some reason it’s on mute and once you turn up the volume it confuses it with the phone ringer! Makes no sense! Also when watching videos I really hate that you have to scroll all the way up just to get rid of them. Sometimes it will freeze as well and you have no option but to restart the app."
2635,Colorado11,"August 17, 2019",2,"FB Live My iPhone and IPad are up to date but I’m having problems with FB Live, comments can only be seen in portrait mode which makes the video smaller. Would like to be able to see comments in landscape mode like I used too!!!"
2636,CelesteSpring,"July 30, 2019",3,"Stop with the changes I've had this app for years, and I've never had much of a complaint. ENOUGH with screwing with the timeline! Today all of the comments are messed up, and I'm at my breaking point. I can't even read things in the order they were written in because now they're all appearing newest to oldest. Good grief! It's bad enough that I randomly don't see what people post unless I ""interact"" with them to Facebook's satisfaction, but this is taking it too far."
2637,reich6518,"July 14, 2019",2,Stop changing stuff and moving things It’s so annoying when you are just getting used to the app they hide the settings behind some other link. When I am searching under settings or looking where to unfollow people I don’t need to go through 5 steps to find where you moved it this time. Just stop moving things around it’s annoying. Does not help find anything just pisses you off when you have to spend 5 times as long doing something of here because you are trying to find.
2638,🤧😷🤠🤡👺👹👿👻,"July 3, 2019",1,Getting annoyed I love Facebook but picture on peoples stories won’t work when I click on them it won’t load no matter how long I wait at 2 locations that both had great WiFi and I had great cellular data service and still not working. Also was trying to watch a video and and it played for a few seconds and then stopped so I waited a few minutes pressed play and it replayed a part of the video I already saw and went black and said 0 like it was starting at the beginning even though it paused and went black a few seconds into the video
2639,AMK89*,"June 14, 2019",2,"Comments I do not appreciate how Facebook now determines what comments on a post are “relevant” to me, and then puts them in that order for me to see. I especially don’t like how it weeds some out so that I cannot see them at all. This happened recently on a post by a teacher blog. I made the second comment, but after I posted, when I went to review it (I think I misspelled something), it wouldn’t even let me see my own comment! This is ridiculous, and an app or algorithm can never know what is actually relevant to me and what isn’t."
2640,Stephoster,"October 7, 2018",1,"Taking away functionality is not cool!!! I used to be able to make a post and upload photos from any folder in my iPhone. But now I can only upload photos from “camera roll” folder to a new post. However, when posting a photo comment, you’re still allowed to select any folder on your phone, just not for a new post. Also you used to be able to edit a photo when posting it as a comment (crop, rotate, etc) well now they’ve taken THAT away on iPhone too. Why take away things from people? This app just keeps getting worse and worse."
2641,goldrose2018,"October 27, 2018",5,"Fix Facebook notification sounds I been having Facebook for 8 years husband bought me a new phone downloaded the Facebook app on it & it was working fine by letting me know if someone shared are liked any of my post now it’s not letting me know anything all my sounds is on all the way on my phone, plz fix the problem soon"
2642,KYBackwoodsBoy,"November 2, 2018",1,"Facebook S*cks! Right before the 2018 Mid-Term election, the Liberal Twits at Facebook Hands our massive amounts of 30 Day Bans to Conservatives! I got one for something that was posted three years ago! My advice to everyone is to either clean out your Facebook account of any posts older than one month- no one reads them after that any way, or get your Facebook deleted completely because their is no way to contact anyone at Facebook about any thing that they decide to do to your account! Facebook is noting more now that a Liberal cesspool for all of their floaters to have a platform to put their stink out on!"
2643,moremagicman,"November 12, 2018",5,"It’s not loading newsfeeds Just did the update and can’t see any posts from anyone, at the bottom it has a error message and a spot to tap that says retry !!! Still noting . I can go to mailbox everything is in there but nothing in main page. Except the WHAT ON YOUR MIND , for me to make a post. This update was the worst. Now there is nothing please fix it ASAP."
2644,ladykee,"November 17, 2018",1,"Facebook what happened? I currently do not have the latest version, and I am afraid to do download it due to current reviews I read about it. However, for the past two days I’ve been experiencing many problems such as: the app loads posts when it gets ready, sometimes it only loads about 4 to 5 posts at a time and that’s the furthest it will go, if watching a video your screen goes black and exit out of Facebook on its on then your unable to find the video once you go back on. These are just some of the problems I’ve noticed. Please fix it."
2645,Jen3708,"November 29, 2018",2,Why can’t I see posts!? Every time I open the FB app a couple things happen:
2646,brushhhh,"December 2, 2018",1,"Terrible communication when you have a problem. I have been waiting three plus months for a response with the issue I have for getting back into my account. I had 2 step activation hooked up and I lost complete access to the phone number needed to verify that it is me trying to log in. I have sent a photo of my id twice as asked, and I haven’t even got an email saying that they’ll work on it or that it’s been checked/being checked. I use Facebook to keep in touch with my family and I would really like access back into my account. Please help 😥"
2647,Dmntdcheshire,"December 28, 2018",2,"Glitches after update Noticed that the about, photos and friends section disappeared from all of my friends profiles (including mine). I thought it was part of the latest update until I logged into another account and noticed I still had access to these options while logged into that profile. I’m not aware of any settings for me to disable this on OTHER peoples profiles. Especially when I can still see them if I log into the web version of fb.  Please fix!!"
2648,909traveler,"January 20, 2019",2,"Why can’t we see newsfeed chronologically on app?? Through al the changes in Newsfeed, one of the most annoying Is seeing posts pop up based on Facebook’s own algorithm. Is it too much to ask for posts to appear in the order they were posted?"
2649,mefromoverthere,"February 19, 2019",2,"App keeps freezing With the last update, now the app continuously freezes and crashes. Tried uninstalling\reinstalling and this does not fix the issue. This is a complaint in a long line of such about bugs every time the app gets an update. How about instead of changing my icons and fonts 10 billion times an update,  or figuring out a new way to jam an add for useless products nobody actually wants, fix the issues that have made the functionality of the app crap since day one of its launch."
2650,SM4070,"June 15, 2018",2,"Great, until a recent update. Everything worked great until a recent update caused videos to play with sound automatically. I have tried the google search suggestions to turn it off, but the option doesn’t seem to be available on my phone. Rather annoying, since I don’t like videos automatically playing with sound unless I click on them. Please make the option available for i6... and yes, I have checked for any more app updates that may fix it.... nothing. 😏"
2651,Brian Cousineau,"June 21, 2018",2,"Platform for garbage This site is no longer about connecting. It’s about fake news, false narratives, click bait, ads, the control content in some cases, and it’s not very useful or used for its original purpose. The market is pretty nice and certainly useful, but half the people that say they want something don't show up for the item. You either mark it sold so you don’t get further messages, or keep people in the pipeline and deal with the “I’m interested, is this item still available?”"
2652,really 🙄,"June 25, 2018",2,New dated So the new update is pretty stupid!!! Click a video to be taken to the discover page... can’t swipe left to go back because swipe left takes you to the camera!!!! Like we don’t need all these extra add ons that majority of people don’t use!!!!  And when people go live constantly... yeah you can hit the notifications off but that barely works!!!!! You use have left the videos alone!!!! Discover page is just annoying!!! I’m a very active user & at this point i don’t even want to watch videos at all!!!!
2653,sylvia0331,"July 2, 2018",1,"Doesn’t load I don’t know what they’ve been doing the last few updates, but whatever it is it’s made it to where my Facebook page never loads anymore. It just clocks. My newsfeed is the same as it was days ago. Also, it’ll only show a few items before I can’t scroll anymore. This has been an issue since the update where they added the new easy profile icon at the bottom of the screen. The only very temporary resolution is to uninstall and reinstall and I’m tired of doing that, so I’m just not using the app right now. Please fix this issue."
2654,itstephhh,"July 2, 2018",4,"Downloading apps to use market place I don’t like the new update in the market place where we have to download it to our phones.. it worked perfectly fine before and it shouldn’t have changed, I just don’t like downloading apps when it’s not necessary and it causes phones to loose space and have to eventually delete things, but I guess there’s nothing we can do but move on"
2655,tede2,"July 11, 2018",1,"Doesn’t work with an iPad I’ve deleted the app on my iPad (along with Messenger). Way too many times when I clicked a link in notifications (in particular, birthday notifications) I would get the notice that a connection could not be made. It’s been like that for a few months now and I just got tired of it.  Maybe I’ll check it again in 6 months or so.  I won’t miss it.  The app works fine on my iPhone, just not iPad.  I spent a whole day trying to resolve the issue, finally down to changing the security on my router.  Nothing worked.  It’s a piece of garbage as far as I’m concerned."
2656,suckeRricharD,"July 14, 2018",1,"“Social Networking?!?!” So, for Facebook to potentially be the largest Social Network/Social Media platform, there’s more kinks in this app than in an 8 hour BDSM video. I tried to look up some information on my wife’s “About” section, NOTHING, that’s what was there. I thought that each user had their own control over what’s visible to others...be it their friends, friends of friends, or strangers. I’m getting friends request from people I may have served in the military with, 20 years ago, yet have no way to look at any information on I see if I know them. Get it together or I’m going back to MySpace!!!"
2657,Really?!?!?!?!?!,"July 30, 2018",3,"Can’t see all pics Idk why but when I scroll through pictures, when I get to the last picture in the list it automatically takes me out of the list and back to my newsfeed. Whenever I try to go slowly to view the last picture again it does it again before I even reach the complete bottom still making me unable to see the last picture within a post, which isn’t too fun if I must say."
2658,Irish172,"August 29, 2018",2,Read your viewers comments Reading through the numerous comments/suggestions from your viewers and they are spot on. Numerous comments regarding Tarik and especially Christina. Consensus-get rid of her!  But there was a wonderful suggestion to remodel spaces for handicapped folks and the man said his wife wanted to be on it!  Wonderful idea - check it out and read these comments that people are taking the time to let you they are watching .  It’s called courtesy and most of your audience will appreciate it. Have a show reading email but no more extensive repeats!
2659,Nakamu25,"September 22, 2018",2,"Facebook update is dead Latest update won't load, can't make it install, can't open it, can't make it go away. Says the latest update will address bug fixes; instead it IS a bug. Looks like everyone else is having the same problem."
2660,RedLightRevelation,"October 14, 2017",3,"Needs better share options etc. Actually, I think we need more reactions too. “Like” “Laugh” etc... we have more emotions than this, so have a little more fun with them for Pete’s sake. Needs more to be a truly good app, but it’s not too bad in my opinion."
2661,Jank420,"October 25, 2017",3,"Still having the same problem I've been having a problem with the Facebook app for a while now, I can't open the app without wifi, even if my data is on. Every other app I have works with my data on, but Facebook won't open unless there's wifi. I've attempted to contact them multiple times about it and they ignore it every time. They'll respond to any other bug report I submit unless it's this one for some reason."
2662,Htibbs98,"December 10, 2017",2,"Random Crashes During Videos Every time I go to start binge watching videos about Video Games, Life, or just plain things to watch, it seems as though I can get through the first minute of the video and then the Facebook App will crash and I’ll have to open it again. And every then that doesn’t help. I’ve deleted and downloaded the app again but it hasn’t seemed to help. It’s been doing it for two nights now and would like to know why or how it can be fixed. Getting very very very annoying."
2663,nicho1i1ong,"December 19, 2017",1,"App is getting worse Is it just me or is the app going to heck!? It seems like recently every update just messes up more than the last. It’s like starting with a clean sheet of paper and punching a hole, then patching it. The repeat until the original paper is gone and all you have are bandaids. "
2664,Kika2181,"January 13, 2018",3,"Glitch keeps kicking me out ! The latest update for some reason keeps booting me out every time I try to read a post 😐and can we get rid of all these ads, I’m tired of “the wish app” popping out all the time!  Also I would like to comment and participate in a public group but hate it that my friends can see what I comment, they don’t care for this specific group and it gets annoying having to explain to them that I like this subject/group"
2665,thisgamesuckz27,"February 5, 2018",1,"Who cares? No one wants to see your honor student sticker you just received from your kids elementary school. Newsflash! No one cares! I just someone posted that their hamster died and they flushed it down the drain. Good for you! Someone just posted that they stole a pack of gum from Dollar Tree and just got hit by a car. I think you mean that you just got hit with KARMA. This site is for a bunch of people that have nothing to do and have decided that their kids grades define their life! Well I haven’t seen anyone kill them selves over a B, so calm down Janice! I am deleting this because I don’t care and no one else should!!!"
2666,Tucson Wonders,"February 9, 2018",2,"Ehh🤨 To be a top social network, the app definitely needs some upgrading. The messenger app is in need of some major upgrades too. "
2667,dantemaze,"February 21, 2018",2,Videos not playing like before I used to click on a video and then another random video would stream and then another. I would discover some great pages or groups that way. That feature is gone and now there are hardly any videos and you can only click on them one at a time if you are lucky to get one. All these changes that FB is making to control how we view things has taken all the fun out of this app.  Go back to the way it was that made FB successful in the first place.
2668,Dirtyrug33,"March 6, 2018",1,Identity Why would facebook want pictures of my drivers license and SS card?  This sounds like a major issue.  I would like to talk to someone about it but I can’t even log in to find out who or where I should email.  I’m not comfortable sending my personal information out like this.  I have never used an ID to set up my account.  Why would they want this information now.  I think it’s stupid.  I don’t want certain people stalking me so I changed my name.  And now there is an issue with my name change.  Can someone from face book please email me and try and fix this?
2669,Elea08,"May 29, 2018",4,Page Refresh FaceBook is the app is use many times a day. i love the app and how easy it is to use but one thing that i HATE is how the page refreshes every time i close the app. it forces to me to scroll through my feed and hope that the post is still there for me to see. i would really like to be able to close the app and reopen it on the same page/post i was on before exiting the app.
2670,Ozaffer,"September 21, 2017",2,"great platform, stop changing thing. please remove the swipe left for video chat. almost no one needs it let alone needs a easily mistakable and errorness hotkey to such a thing. Wow to the new video player, like wow is it super annoying. With the auto play and random videos that play after the one you were watching. Oh and it's impossible to edit comments on video's now and it freezes up. yw for the free beta testing feed back, I will be using your app alot less or not at all until these things are fixed."
2671,TheatreDreamre,"October 6, 2017",1,"Why the recent changes? I opened my Facebook the last few days and noticed it’s much more like the mobile version (which I hate and avoid at all costs). It’s much more blocky and not as smooth as it’s been the last few months. Instead of loading comments when I click on comments, it goes to whatever post or even just the page and I have to click again to get the comments to load. "
2672,balck silence,"April 13, 2020",1,"Fb is only social media that everyone has I hate this app so much. When it first came out. We all though it would be cool and such a great platform. Since then, there has been nothing but glitches, or issue with the app itself. Constant change of where everything is, yet companies like google don’t have this issue. And they keep it simple. But you come to FB, there is too much and too many problems and headaches. It used to be a great social platform to use. At this point. Idk if I want to use Facebook again. I hope they get their act together for once."
2673,Wayfarersbard,"April 6, 2020",1,"New App modifications are obtrusive The more ads, pop-ups and large icons that this developer chokes the viewable space with, the less inclined I am to use this site. "
2674,Zach487,"March 31, 2020",1,Continue on watch I normally don’t do reviews but this is driving me absolutely insane because I really enjoy watching the videos that appear in my feed without sound (most of the video have annoying background music). But now after 30 seconds of watching the video it stops and says “Continue on Watch” which is driving me crazy because if I wanted to watch videos on watch I would’ve switch to the watch section of the app. Please Facebook stop ruining the app. Just fix the bugs stop making changes to a working version of the app.
2675,Wfdowns,"March 24, 2020",1,"Garbage excuse of an app What a waste of data, nothing ever shown is current, constantly being bombarded by the same exact repetitive crap from the same pages, groups and people I’ve blocked multiple times.... kinda like face book both supports and promote virtual harassment.... cause that’s what’s someone wants to see 50 times in a row are religious post from every religion under the sun, or 500 stupid police videos back to back.... or how about the same 3 videos of idiots fighting in a store for no reason.... tik Tok is more useful then Facebook and that’s saying a hell of a lot cause tik tok is hot flaming garbage"
2676,JerseyJ75,"March 4, 2020",3,"Newest update Ever since yesterday’s update my app has been acting crazy. When I comment on things the send button is not there. When someone has a long status and I click see more, it does absolutely nothing. Also it’s still tiresome seeing statuses three days later, I should be seeing a status from some on Thursday when they wrote it on Monday. This is a common complaint I see on my timeline so I don’t understand why you can’t address it."
2677,ggggsdegv,"February 28, 2020",3,"I need help to change featured collection to featured pictures please!! Recently my featured pictures on my profile, which allowed me to upload up to 9 pictures from my camera roll, has changed to featured collection, which i can’t upload any picture from my camera roll but available pictures that are posted on facebook by me. I don’t like this version and it really bothers me. So please help me if anyone knows how to fix this. Thank you!!"
2678,Dj motivation,"February 24, 2020",1,Facebook wouldn’t help I have been a Facebook user since it was created and over the past 10 years I have been using the platform as an online marketer helping small business grow. 
2679,perrzC,"January 27, 2020",1,Let me login to my account!!!!!!! If I could give Facebook 0 stars I absolutely would!!! I recently got a new phone and ever since then I haven’t been able to login to my personal account which also has a business page linked to it with over 20k followers that have no idea what is going on & probably think I just disappeared! I’ve had my personal account for over 10 years an never once had a problem logging in until now I think I’m completely screwed because Facebook help center is complete garbage!! They don’t help with anything at all!!!
2680,ericthelutheran,"November 14, 2019",2,The app is fine but not finished Two problems affect my user experience an awful lot:
2681,deerelad,"November 13, 2019",3,"Blank screen There is something wrong with the app lately. Many years, when I click on the menu to look at my profile or videos, the page doesn't load except for the word 'Menu' and I'm unable to click the home button. The only thing to do is close out the app. However, when I reopen the app it will be blank, so I have to open and close the app three or four times before it will load. I use an iPhone."
2682,pyprbrueland,"October 19, 2019",1,"Censorship Facebook is an entity which only divides the American population further, it keeps us distracted,  Facebook doesn’t protect its users vis-à-vis the Russian bot hack during the election. Facebook locks me out if I say something about white people... no cussing not vulgar language... Facebook censors people spew wading the truth. Marc Zuckerberg, takes not social responsibility, he is only concerned with his wealth and becoming a member of the power elite .. I’m only trying to get back into this garbage app because I’m looking for a friend I haven’t heard from in a while and I want to make sure she is ok. But Facebook is the devil and you all know it"
2683,NorthJersey201,"October 14, 2019",3,"Facebook never addresses the app problems For months the event tab on the upper right shows birthdays  that have passed and also you cannot go to a persons page from it. Not going to change my life, but is a little annoying. The only way to update events is if you delete the app and then reload it. You would think for all the money Facebook is worth they would be able to figure out how to fix this issue"
2684,QWhitehead,"September 24, 2019",2,"Ugh... With the updates I have experienced a number of issues ranging from my saved folders randomly appearing or disappearing to issues with photos but now... Now... Now after today’s update, FB crashes when I try to post on a group page. It’s not consistent in it being just one group, but consistent in that it happens no matter which group I’m trying to post in. "
2685,Knockout333,"September 17, 2019",1,"Problems 🙄 Once on my timeline scrolling through, the post will just stop loading. Sometimes I’ll only have 2-3 post on my timeline and then it just stops. Even when I try to scroll down to load more it doesn’t even happen. It’s just like a dead end. Even when I close out of the app completely and go back in it does the same thing. For the past couple weeks it’s been doing this, I might see 10 post in my newsfeed for that day (I have 800 friends so I know there’s way more post than I’m seeing). It’s so frustrating 🙄 And yes my app is updated."
2686,FreeMagneticEnergy,"August 27, 2019",1,FB APP ALLOWS ME TO HEAR YOU! The app appears to be spying on me and others. 
2687,Kpopper loves Love Zodiacs,"August 11, 2019",1,"Why? On the App, they only allow up to 4 featured photos on iPhone but on Samsung and all computers, they allow to 9 featured photos. This isn’t right it nearly seems like the app is discriminating each person’s account by what device they are using, everyone should be allowed to feature the same number of photos on the featured photos section, 9. Please fix this, it isn’t fair to other users since many users like me uses both iPhone and computer and my iPhone Facebook app only allows me to display up to 4 photos while my computer allows up to 9."
2688,IckyBlu,"August 1, 2019",1,"Account deleted for no reason As the title states, my account on Facebook was deleted for no reason. They never really explained as to why it was deleted and I know I didn’t do anything that violated their terms of service and yet I wake up to my account being gone with a message saying I’m “ineligible to use Facebook”. Apparently I’m also IP banned because I can’t even make a new one. Trying to get in contact with anyone to help you is a useless effort because their help service garbage. We definitely shouldn’t have left MySpace because Tom wouldn’t have let this happen."
2689,NessRene'e,"July 31, 2019",1,It blocks you from comments you wrote months ago. I got put on a 30 day block for a comment I wrote over 4 months ago.  There needs to be a time limit on how far out something can get reported.  My comment wasn’t trending or anything.  Someone who doesn’t like me just went on a search to find a comment from months ago.  They need better evaluation on how they deal with these reports.  My comment was in a Facebook group.  Why wasn’t I just banned from that group?  Why am I completely banned from everything on Facebook?  I need to communicate with my family.
2690,AJPinton,"March 21, 2019",1,"Mandatory location services for market place Looks like Facebook just changed something requiring location services to use the market place. When clicking a search you will be prompted to enable location services and if you click cancel it will give you the map to select your radius on, applying the radius just brings the pop up to enable location services back up. "
2691,I just want to sell and buy,"March 29, 2019",1,Frustrating Privacy It’s frustrating that I can no longer use the market place because you ask for location services. I deny it and am brought up with the option of a radius around me. I enjoy this option better and choose my distance. Only to be shown with the same pop up asking for my location and then the radius again and again and again. If you’re not going to take no for an answer then don’t give the option. Better yet let me use the radius option and let me see the options first before you pop up.
2692,Sikkcivic,"April 12, 2019",1,"Not for everyone, one giant “safe space” This place went from being able to share everything you wanted with your friends to you had better step on egg shells so you don’t offend anyone, I just recently had 4 post that were over 5 years old put me on time out for 24 hours because NOW they didn’t meet facebooks guidelines when they met the guidelines 5 years ago, if someone made a comparable platform I’d jump ship and bring every one of my friends with me and hopefully all my friends would bring their friends and make Facebook end up like MySpace..."
2693,PrincessAlysia23,"May 11, 2019",3,"Not good Facebook.... not good. Every update seems worse and worse!!! It’s super ugly now, like some baby blue color? What?!?! Annnnd not to mention it looks like a boring news article. It’s awful. And the reacts are god awful. Let’s take a terrible trip back to the 2000s and only take what sucked, then add it to Facebook. Seems like what you’re doing and it’s not good. Someone else makes something similar to Facebook... and I’m hopping off cause this is UGLY. Quit ruining it. Was totally fine about a year ago."
