,author_name,review_date,reviewer_ratings,review_body
456,Tenshi-X,"September 14, 2019",3,"Dating feature crashes, stuck with bad matches I recently tried the Dating feature of FaceBook.  It shows great promise but it is currently broken."
457,@triciafb,"August 15, 2019",3,"TriciaG It would be fabulous if there was a way to mark/tab where you are on your news feed. If you have to leave FB to check a message, when you come back, it takes you to the top of your news feed and you have to find your spot again. It would be so nice if you could hold that spot and return to it at a future time."
458,Monkey_Man213,"July 9, 2019",4,"Posting issues I love Facebook a lot, it offers a ton of different features as the app itself updates, but unfortunately here lately I’ve found myself having issues posting status updates. My WiFi is amazing as I have fiber optic (no longer a router) and yet it takes a bit to even try and post, THEN when it does say “taking a little while to post” it’ll just automatically say “failed to post” I try and re-post it several times, even deleting the post in general and trying to re-create it, and still nothing helps. It takes a bit to show my new notifications as well. Facebook, I love your app, but please fix these issues! Thank you!"
459,Scan-crazy,"October 15, 2017",1,Frustrating and unreliable app Technical difficulties with the app often outweigh the joy it can bring. I’ve had the app for years and have found that many unexpected changes happen with no notice. I keep my iOS system updated as well as all my apps. The most recent frustration is that I am no longer receiving notifications of “Close Friends”—at all. Still identified as such but overnight all notifications ceased. Checked settings and under Notifications made sure “Close Friends” was check marked—it was. Unchecked and checked again—now it shows a message that “changes cannot be saved”. Uninstalled and reinstalled app twice. Hard-booted my phone. No change.
460,evster2012,"June 3, 2018",1,"Mind-numbingly Frustrating New Glitch About a month ago, my little bell would tell me I have X number of new posts from friends. I used to be able to scroll down and see them all, right down to the no longer highlighted ones I’d already viewed. Now I scroll down and get to around 20, and it reloads and puts me back at the top, over and over like it’s having a seizure. I can’t see any further down. On top of that, the chronology is no longer based on anything. Top of my list is an 8 hour old post, and below that a 17 minute old post, followed by a 5 hour old post, a 3 minute old post. If I get a bell that someone just posted now, it’s not on the list at all, but might show up tomorrow. There have been several app updates since this began, and I’ve reinstalled the app too. I don’t know if it’s just on iPhones, but it’s totally screwed up. FIX THIS FACEBOOK!!!"
461,AshinSC,"August 12, 2018",1,"Update is horrible Facebook has removed the only thing that made the app bearable for me which was the feeds that you could create. I did this in order to be able to actually view my friends’ posts. Now, all I see in feed are ads and commercial pages. The only way I can see what my friends are posting is to either go directly to their page (because THAT is sustainable) or hope that Facebook allows them to display in my actual feed. So far, in their infinite wisdom, they’ve allowed me to see one friend’s constant posts and 2 other random friends’ posts. I hate to lose contact with my friends but as it is, Facebook has removed that functionality for me. I’ve already downloaded all my data. So there is NO reason to keep my account. No wonder Facebook is tanking. Hopefully they will not ruin Instagram the same way."
462,Davemg83,"August 30, 2018",1,"Need an easier way to directly contact help center. My news feed is constantly getting stuck on add friends and not showing any of my feed. I can’t hide a notification of a friend suggestion it keeps re popping up I don’t know that person at all, heck I don’t know any of the suggestions ever anyway. I’ve tried refreshing, I’ve tried uninstalling and reinstalling the app. I took screen shots but can’t send them because no one ever seems to believe in an easy help support were you can talk to a real person anymore. What’s the point of Facebook if you can’t see your news feed ever because Facebook keeps trying to make me friend request people I don’t know and have never met. Plz fix this. If people want to add friends they will stop trying to force people to add them by robbing them of their news feed and spamming their notifications."
463,The Legendary Nighthawk,"October 8, 2018",1,The Afterparty It’s the morning after at Zuck’s place. 
464,_krizm,"May 29, 2019",1,Keeps crashing & can no longer view messages The latest updates are so frustrating. I removed all smart list restrictions from the post I’m drafting and it still tells me I can’t limit smart lists from the audience and select people individually. I closed the app. Restarted my phone. I’ve even deleted the app from my phone. Contemplating not downloading it again since I can’t post anything anyway. I’m now getting notifications when random people I don’t interact that much with are posting anything and everything. Your updates are a mess. AND I can’t find anywhere that gives me a run down of what updates were made to the app so I can go check it out or make changes to whatever settings to make the app less obnoxious to use. I get it... it’s a free app. If my entire extended family wasn’t on Facebook I would have bailed years ago.
465,Melly~,"October 19, 2019",1,"THE WORST!! I’ve been with Facebook since 2008… I am locked out of my account… There was also a dummy account created with my name that FB logs me in to-have no idea why! MY real account has all my pics, friends, etc. and the ONLY option it gives to login/unlock my real account is a list of 5 friends, 2 of which are my fathers name/duplicated who recently died, my mother who also died, so 2 left- but need 5 codes!!!"
466,JeffTNYC,"August 13, 2019",3,"Great app, but still has glitches There is a thumbs up like icon. There should be a thumbs down dislike icon as well on your iOS app as well as website."
467,dulce_g,"August 8, 2019",1,Aesthetically Pleasing Update: I am so unhappy with Facebooks new update because it doesn’t AT ALL let me see any of my notification on either pages/groups. How am I suppose to interact with people when every time I have to scroll through myself to find the post! It gets me mad because I’ve re downloaded Facebook several times to see if that’s the issue and nothing! I’m not sure if it’s even worth having the app anymore.  
468,DickClark2018,"July 26, 2019",2,"How does this app still have this many bugs? for a company that makes billions of dollars i’m suprised that their app is still complete trash after so many years. the amount of bugs that this app has makes it unusable and annoying half of the time. facebooks super useful in my life, but if there was anything even close to what facebook is i’d drop this pile of garbage company in a heartbeat. I’ve deleted the facebook app 3 times and completely logged back in allowing location settings, and this stupid app still thinks i’m on the other side of the state, and of course when i press the change location button it shows i presses it and does nothing.... thanks facebook. steer clear and just use chrome or safari if you can’t deal with bugs because that’s about all you get here."
469,Chris Padillawitz,"October 1, 2017",2,"New version isn’t user friendly The new version is not user friendly. You put the notification in the top left corner. When I click on it to check for new notifications, it just takes me back to the last page I was viewing. And if looking at the one took me down a rabbit hole to where I followed a series of page links, I have to keep clicking back until I get back to the notifications page. What was wrong with where it was at the bottom? You replaced it with the Facebook market place. Does anyone really use that? Let’s be honest. Not to mention, the app changed its location on its own. Well after I downloaded a new update. I’m sorry, but I didn’t tell my app or my phone to move stuff around like that. Therefore, it shouldn’t do it, unless I tell it to."
470,Salma8233,"October 11, 2017",2,"Request I don't know if I'm the only one suffering from this problem, but every time I try to upload pics to the albums, I accidentally click on the messenger button instead of the plus (add pics) button, and then the messenger app opens, I mean do these two buttons really have to be that close to each other??  Why when I click on one of the albums the messenger button appears on the far right?? If I click on an album that mean I want to look at my photos or upload a new photo not check the messenger. What's the point of the messenger button appearing there anyway? Please separate the messenger button from the add pics button, this is getting annoying."
471,Pxyo Gyi,"December 24, 2017",5,"Too much fake news  and privacy leak holes Whether like it or not, Facebook has became a tool/weapon to spread fake news to millions of people in a few hours. And yes there’s too many holes in the security and privacy system. I’ve seen many victims suffered from the weak privacy protection by Facebook developers even though they were not celebrities or what so ever. Their profiles were hi-jacked, blackmailed and their private lives leaked to the public if the victims couldn’t fulfill the demands of so-called account hackers. My suggestion is that the developer team should pay their attention to these issues and should take care of it as soon as possible."
472,lestinj,"February 10, 2018",1,"Bad App runs slow, app refreshes feed and takes me away from the content I want to be on every time I open it back up.  Your algorithm will never know what I want to see, I want to see my friends post in chronological order, not stuff from last week and 20 seconds ago together.  The fact that I need a separate app for messenger is a mistake.  Who made this, a 5-year old with no consideration to an organized structure?  My phone freezes every time I accidentally swipe right into your Facebook camera (Snapchat rip-off) and I’m sick of it.  Fire the imbecile that broke the app and make it good again.  We’re not all 8 year olds that want a disaster, bring back structure, bring back simplicity, lose the algorithms, stop controlling what we do and don’t see, lose the Snapchat stories at the top of the page  as nobody cares about them, that’s what Snapchat is for."
473,RavenPuff_Sam,"July 26, 2018",2,"Locked Out I hadn’t had any problems for the 6 years I’ve used this app. Until 2 weeks ago when it started telling me that suspicious activity was found on my account (like it had been hacked). Saying that I my have logged into a website or app that looked like Facebook even though I don’t use that feature anymore. I know it hasn’t been hacked but it stopped letting me react to posts and I went through the motions (repeatedly) to change my password and everything just in case. I even uninstalled the app, logged out, all that stuff and finally it seemed fixed. Until 2 days ago when it started again. Now I’ve been temporarily locked out because of suspicious activity again. I’m fed up with it and have deleted the app once again. I won’t be downloading it again."
474,Ccccccccccc cc c,"April 17, 2020",1,"Another Useless Update 4/17 - Can’t scroll past, the past 15 minutes of information when set on most recent stories on timeline. Doesn’t work on IPhone or Mac when scrolling. Don’t tell us to empty cache. That’s not it. ONCE AGAIN IT’S YOU!!!  It’s happening to everyone. You put out useless updates that only make things worse.  How much do tou pay your techs. for doing nothing??  GOOD GRIEF. Constant complaints about a useless form of social media, at this time when we really need social media, and nothing is done. "
475,Dee Dempsey,"April 12, 2020",2,"Video flaws Make it so that the thumbnail of a random clip of a video isn’t the first thing you see. For some videos the thumbnails ruin the surprise element of certain videos. Allow the goers on uploading the video to either choose their own thumbnail or for the beginning of the video to be the first thing you see, instead of a random shot from the video. Also, when you press pause on a video it should show whatever was in the video at the moment you pressed pause instead of the video thumbnail. Sometimes there are things that need to be read on the video screen and with a thumbnail showing up when you press pause that isn’t beneficial at all and it actually defeats the purpose of pausing. I don’t know why that is a feature anyway because it is useless."
476,SpIdErLeGsMuSiC,"February 20, 2020",2,"If I want to use my fb account to log into A separate app, why does it open Facebook in safari instead of the facebook app? That’s stupid. Fix it. It can’t be hard to fix. "
477,a_scallop,"January 24, 2020",1,"Tracking your location without the app I have downloaded Facebook only once to use for finding school clubs and organizations. Seeing that the app was taking up space in my storage I naturally deleted the app but I still receive notifications from Facebook in my email. I have live in New England my whole life and I took a trip out to the Midwest to visit my boyfriend’s family. Apparently Facebook had been tracking my location while I was in the Midwest and now being back in New England for only a week I received emails about Facebook groups in boyfriend’s home town. DONT EVEN HAVE THE APP ANYMORE! This is disgusting even after the whole invasion of privacy  incident, book still continues to mine for information. I am utterly disgusted with Facebook, and I am planning on contacting the company to remove my account and information from their system altogether."
478,bubblegumm1998,"December 13, 2019",1,"Terrible. This app is honestly terrible and gets even worse each day it seems, filled with constant bugs. I’ll post maybe two memes in the time span of five minutes and get put on share block, it’s currently bugging again and not letting me share or post (not a block just a bug i guess) they constantly strike down non inappropriate memes and or posts for what seems like no reason, my reports 9/10 out of the time get ignored , strike a lot of my posts and comments as spam, they take down the most simple things as harassment and hate speech but refused to remove a single comment of these people making fun of a girl for being bigger, they unpublish pages that are non sexual, not violent and calm all the time, this is the worst social media app i’ve EVER used. If i could give it zero stars i definitely would as this app doesn’t deserve a crumb of one star."
479,Yomi Ariamoy Aicrag,"September 7, 2018",3,Problems I had my account with Facebook next thing I go to my page it’s gone . I try it login didn’t work at all . So I removed it and downloaded once again and I still can't access my page I even try I forgot my password put my information to find my page and it’s not showing it but all my friends said it does work they get to see my page but I can't access it !! Facebook need to put recognition of face or some new technology so people like me the verily remember password due to automatically login can access to they page when it’s any problem! Thank you ! Over all I love Facebook it’s a great way to keep in touch with my family and friends all over the world. Hope the problem get fit soon 🙏🏾👌🏽
480,jl_oak,"October 7, 2018",2,"Keep working on it The app keeps getting worse, not better, in that it straightjackets users. Once one goes to notifications it is hard to get back to the ""main page,"" where I can see friends' posts. Worse, I cannot set it to show the most recent posts vs. the most popular. "
481,zeppelin gurl,"December 7, 2018",1,Gone down the drain This app has gone down the drain. When I have a notification it’ll post then I’ll go to look at it and it’ll disappear. It won’t post my post directly on my page even though people can still see them. It runs extremely slow. I also hate what you did to the Instagram app. It’s terrible! Why are you CHOOSING WHO SEES MY STUFF? Then the notifications are so behind you won’t get notified for 45 minutes till after something happened on your Instagram page. I’m about to get rid of both! You guys have gone waaaay down hill. I keep having to delete my Facebook app and reload the app on my phone same with the Instagram app. What’s going on? You dont care about your babies performance anymore? You BETTER or your going to lose A LOT OF PEOPLE! It’s a piece of crap period. EDIT: I’m hating it more everyday. How slow can one app be?
482,EEM1216,"December 16, 2018",2,"Facebook I’m not a product I literally don’t get what the hell is wrong with Facebook. My photos I upload  go down in quality, I can’t even watch a video or load a photo sometimes. I hate that I have to make everything in multiple post not just a single. If I want to make an album I should be aloud to do it at once. I have no idea where or why all these restrictions came from. I just want to add something to my profile or update without filling up everyone’s timeline with my information. I don’t want to annoy my friends with a billion unneeded post but want to update my profile. It seems to me like Facebook is finally become a consumer only website, which is absolutely ridiculous, and not one for socializing on. I’m not a product and I shouldn’t have to sell my profile like so."
483,AngelEyes09,"March 12, 2019",1,"App notifications I actually just read that other iPhone users are having the same issues. I have an iPhone 6 Plus and the new iPhone XS Max and they both have the same issues. My app constantly shows I have 12+ notifications and when I open the app it shows I have none. Then I’ll be randomly scrolling through my posts and see comments I was never notified of. There’s also times I will be commenting with someone on a post and no longer receive notifications of their response, I’ll think about it and check back to the post and sure enough they replied. This is extremely annoying and frustrating!! I’ve tried restarting my phones and I’ve also repeatedly deleted the app and reinstalled it. Deleting and reinstalling works for about a day or so then I’m back to missing everything! Please fix this!"
484,the_sunny_devil,"May 3, 2019",1,"Terrible. The app crashes constantly no matter what OS you run. And the new group-centric format is atrocious (I’m writing this in early May 2019, for reference when the aliens unearth our tech archives after we’ve all blown each other to bits in the midst of unending heat death). But I could perhaps live with those two issues if, since the most recent update, the app wasn’t so shatteringly slow at all times. Enjoying a lengthy thread (hey, it could happen) and want to “view more comments?” Pull up a chair and pour yourself a drink, because you’re gonna be waiting for a good 10 minutes for those babies to load. Windows Vista was better than this app. But hey, you can still get post-blocked and/or banned for calling out neo-Nazis whose posts don’t get taken down no matter how many times you report them, so at least that part of Facebook is still the same as ever."
485,nickname09093637,"May 22, 2019",1,"Getting Worse By The Day With all the ads , random blocking for sharing too much, porn videos being shared , bullying, etc. There’s just so much going wrong with this App that I don’t see it lasting much longer. It’s been a nice ride Facebook. But this is looking like the end for you. The updates are getting ridiculous and making everything crash and buggy. Like just go back to the original format and learn from your mistakes. You had a good thing going till you ruined it. Not to mention I just created a new Facebook page and I have to add my phone number like I NEVER had to before but now for “security reasons” I need it there B.S. !!!! Fix it like this is ridiculous confirmation of identity or whatever like the picture of my face ok makes sense but why the hell does my number need to be on here. 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ you guys are digging your own grave 💯"
486,monnieriot,"October 6, 2019",3,"Facebook? Facebook is a great way to store your photos and keep in contract with your friends. But when you try to reach out to them for a hacked account it’s legit all down hill and even when they have trusted contacts on there and such, they won’t send the email to fix it. At all at least for me. I cried myself to sleep because I don’t have my Facebook up and running and I just miss reading my friends news and looking at memes. I don’t know how to get all my photos or my memories from Facebook. It seriously makes me wanna puke my brains out. I’m lifeless without Facebook. Please Facebook get back to me to get my Facebook back. I’m sorry for whatever I did wrong to be in Facebook hell. Truly I am. I’m an addict to it. I love you Facebook. I love you."
487,troyfuller@troyf216,"June 27, 2019",5,"I did nothing to my knowledge I’ve had the same Facebook account since I was 13, 10 years ago And honestly in my younger days I could understand my account being deleted but the past three years have been nothing but me sharing Memes and looking at stuff I can’t afford on your marketplace and without warning or reason my accounts missing within an hour of me using it last my account was deleted entirely  That’s 10 years of photos and memories I can never get back if you see this if you could at least send me the pictures  and stuff like that I’m not even upset I’m just confused"
488,Snikerz12,"June 20, 2019",1,Banned from marketplace I have recently been banned indefinitely from the marketplace for trying to sell clothes. I now see that this is an ongoing problem for many other users as well. I have read the entire policy and nothing that I did violated any rules. I would appreciate this being fixed as I love using the marketplace tool as many others do as well. I will be extremely disappointed if the ban is not lifted as I clearly did nothing wrong. I also have not been able to get in contact with an actual person. I have only been responded to by an automated email. You will definitely start to lose users as I will be posting to my friends who use marketplace about my experience with being banned as well as your poor customer service. I am extremely saddened that I have not yet been reached out to to fix this major inconvenience.
489,King of Bizarkia,"September 17, 2017",3,"Found the ""Log Out"" in new version Of the features I use, the most notable change is the location of the ""Log Out"" feature.  It is now buried beneath a ""master"" area - 9 dots arranged in a square formation - in the lower right corner of the screen.  It also requires far more effort than the two prior iPad versions.  One needs to press the master button first, scroll beyond the bottom of the visible portion, select ""Settings & Privacy"", find ""Log Out"" on the last row, press ""Log Out"", and then reconfirm the choice in another level. Was the development team shortchanged on playing ""Hide-and-seek"" as children and is now trying to live vicariously through the user experience?"
490,Karen Ruprecht,"March 18, 2018",2,Facebook Messenger Something is drastically wrong with Facebook Messenger.  When I deleted several conversations the system deleted all my Messenger people.  One person I can get back by going to the App Store & clicking on Facebook then clicking on the Messenger symbol & she comes back but only her—-the rest are still missing.  When I click the search bar 20 people reappear in my Messenger list but Kathy Yungwirth who I just got added by going through what I mentioned above disappears again.  When I get her re-added the other 20 disappear again.  What in the world is wrong?  I use Messenger regularly because then my messages go only to that person I am writing to & not all over when I only want the 1 person to see it.  If I find more that will help you with the issue I’ll write another review.
491,rt66lady,"June 19, 2018",5,Crashing I don't know if it will do any good to post a review but I have my app crashing about every 2 minutes. After the recent update Facebook won't run properly and keeps crashing. It just closes out on me while I'm trying to read something on my Newsfeed. What's going on Facebook I checked this morning and there's no Facebook up late to fix this.  What's happening Facebook? All I get is crash crash crash. Everything was working fine and smooth before this last update.
492,Neyraliz,"July 12, 2018",2,"Comment section and sharing Lately when I click on the comments to a video that says 3,000+ comments under it, it won’t show up. It’ll view as if no one commented. Literally all 3,000 comments won’t show for nothing and I like to read the comments to see others opinions and see if someone thought like I did but nope, I always come across this issue and could never see. And it does this to some videos and others not. And I liked how you could share and comment about whatever video you’re watching on your post as you were STILL watching the video, but nope they took that COOL feature out too. And I thought it was awesome cause before when you did share something, it’ll take you out of the video and you couldn’t hear it or watch it as you were sharing it"
493,skibo003,"September 8, 2018",1,"Had to delete the app I’ve changed my notification settings over and over again to modify which ones I get and it never worked. Specifically, I don’t want to get notifications when random friends post things that have no relevance to me. So I submitted a support ticket with screenshots and time stamps and a detailed explanation of what was happening. It took them 2 weeks to respond with a generic, automated message saying they appreciate the feedback and they’re working hard to fix all of the issues raised by users. "
494,Aurora&nickaroo,"September 30, 2018",1,"Ridiculous The more updates done the worse the app becomes. I am receiving the same notifications from days old in my notifications section. None of the newest show up. And only the ones that have the most comments after mine show. I do not have time to remember each that I write on to go back through to check for a response. I don’t even get them for my group. How crazy is that?! Every other week my notifications for groups, pages, etc are changed to only highlights. When I go to add photos in the comments now I can no longer access my folders so I am left to scroll through all my photos instead of the easy access I had created. The app crashes more often than not. And my feed consists of only a select few now instead of a broader. It is filled with ads every few updates from people."
495,Puneet J.,"November 13, 2018",1,Frustrated !!!!! What the heck did your team do to fb app?? Now whenever I try to play video the app freezes and I have to close it forcefully. You guys have ruined facebook. 😡
496,bee tee double youuuu,"February 12, 2020",2,"hardly ever works correctly The Facebook app has consistently been the worst app I've had on my phone for years but unfortunately every new place I go I find I still need to use Facebook. When I tap on my notifications for a group post, instead of taking me to that person's post it takes me to the group and the person's post isn't there. When I refresh the group, it shows me posts from a few days ago that I've already seen. We use Facebook to shift trade for work but half the time I can't see people's posts. Nothing is in chronological order and I see the same stuff for days. Also, things always change and get increasingly difficult to find. I had to take entirely too much time to figure out where my photo albums and friends are supposed to be."
497,nonody knows,"October 27, 2019",1,"Disgruntled How difficult is it for your company to figure out how to have your mobile iOS app work properly? Your company updates often. Every time your updates occur “to fix bugs and improve operability” I swear it gets worse. It’s beyond frustrating that it never gets better, it only gets glitchier (it’s a word now)! Either notifications fail to happen, groups I’m in where I have notifications set to all fail, or like now I get notifications but when I click them, there’s nothing there. You have completely screwed everything up. I know the app is free and I don’t have much room to complain. All I can think is your company is worth billions. You have to have a top notch IT staff. I went years with next to zero issues. These past few months the app has just systematically gotten worse. Fix it for once and for all."
498,Boy Biologist,"September 13, 2019",3,"Facebook For iPad My current update of Facebook For iPad has mysteriously disabled my “birthday” screen - where I select today’s birthday friends and send them greetings. The input screen is blurred and incapacitated. FB seems to be doing nothing to repair it. Also, when a string of comments begins to build under a single photo in an album, my notification link to new comments takes me to the album page, not the individual photo page, and it is very difficult to get from the album page to the photo page without going into friend’s profile, locating the album, and selecting the photo from there. These should both be easy patch fixes for FB, but they have let them sit unrepaired for weeks, months and years."
499,Roxyu2,"June 25, 2018",1,"Dysfunctional & worthless Constantly freezes up & shuts down on me. I’ve never used such a terrible app as this. I literally have to constantly re-open the app if I want to try & use Facebook for a few minutes as it’s constantly freezing up & completely shutting down on me! I’m It only allows me to see one post in my newsfeed & appears as if it’s trying over & over to open more, yet with no success no matter how long I wait (though, usually shuts down & freezes up within a minute). I’ve deleted & re-uploaded the app, turned off & on my phone, & tried everything, yet this has continued for wks & not improved at all. Fb hasn’t responded to any reports of this/feedback either. Very disappointing, frustrating, & not user friendly at all & no sign that fb cares (similar to many of the fb updates over recent yrs)."
500,Nader nn,"June 27, 2018",2,"This is a junk application This application is open applications there is no privacy at all it like walking in the street no one known no one but all the peoples able to see each other naked , I don’t know the objective of this application exactly ,if any one knows please tell me , it can make social conflict between people , it can destroy families, and loose friends , as it’s impossible to know all the world ,conflicting all the time with different opinions ,which  we don’t need , it’s not a journal, it’s not a private page , it’s junk applications, of voyarism where people don’t know each other but see each other their photo ,their life , "
501,gabrielwonder,"November 20, 2018",3,"it’s changed a lot i can’t see every notification. my feed won’t load new posts and keeps showing me week old posts and even older posts. it glitches a lot and i have to delete the app and re-download it often. i don’t like the setup, it’s confusing and the profile picture being circular is strange when photos are square. my posts won’t post sometimes or facebook will delete a post without any message saying why, and usually it’s just a selfie or whatever or a picture of my dog. i can’t seem to access a lot of the settings and they don’t save when i hit save settings so i have to constantly edit them again. the featured photos glitches and multiplies my photos which is annoying and i’m unable to change my cover photo because it keeps glitching and saying there’s an error. i do have good wifi and data so i know that’s not the problem. my posts don’t have captions when they upload cause facebook deletes my caption and i have to edit it. or the captions to other people’s posts don’t show up at all. this app is getting worse and worse by each update. please fix it ://"
502,SedonaWoman,"February 5, 2019",2,"Tech Issue On my IPhone SE. I had posted an article link with my commentary on my timeline. It was about someone dying of ME/CFS. I exited the app. Later I got an email notification saying someone had named me in a response to my post and it gave me my friend’s response. So I go to the app to respond. The app has added a suggestion on top of the post that I might want to suggest a nonprofit to donate to. I do not. But in my post I no longer see the article link and I cannot see any comment responses, even though the app indicates in the notification list that I’ve had several. Even deleting the nonprofit donation request does not make the link or the comments show up. Only my commentary is apparent in the phone app. I then deleted the post by mistake. But I am positive it was a tech issue with the app. Thanks for reading."
503,OverthrowThe2PartySystem,"May 21, 2019",1,"Facebook ruined my life I downloaded Facebook 10 years ago at the young, impressionable age of 13, naively thinking “this will be a fun way to post song lyrics online and virtually poke people I have a crush on without ever having to talk to them in real life”. Well everything was going smoothly, I was successfully avoiding human interaction and faithfully tending to my fake vegetable garden when all of a sudden Russian agents in the Kremlin’s employ took advantage of Facebook’s advertisement logarithm/privacy invasion policy and bought $100,000 worth of campaign ads, undermining the (previously flawless) American “democratic” system and landing us with a racist human Cheeto for president. Since then I have spent every day crying hysterically about the state of our country. Also, the app takes up too much space on my phone. 0/10 would not recommend to a friend, especially near election season"
504,Spindoc421,"April 11, 2020",4,"Please add a “clear all” option for notifications It would be VERY NICE if you the developers could add an option to clear all notifications on a the app. On a regular computer going through the website you can clear all the notifications, however, on the app you have to clear the notifications one by one. I get a lot of notifications and sometimes I just want to clear them all. I’m surprised the app doesn’t do this for notifications. I don’t want to waste time constantly clearing them one at a time. Please consider this like it is in the regular website! I like the updates your giving but simple stuff Iike this should be standard. Thanks!"
505,TexasKate2000,"February 13, 2020",1,"Pictures not appearing I look at posts posted by pages that I follow and all I see is a picture of a map of their location.  When I look at them from other peoples Facebook accounts like through my husbands phone the pictures and posts appear like they should be. I manage a Facebook page and this is extremely frustrating when I can’t even see MY OWN PICTURES that I post!!! Even worse, there is no way to contact FB support about my specific issue because it doesn’t fall into on of their categories. I have tried deleting and re-downloading the app and nothing works. I just want to be able to view posts normally! They all show up as map pictures, even when I have location turned off. Even the very latest a posts I publish to my page don’t appear! "
506,Johndoeknows,"July 13, 2019",4,"Facebook Constant Crash I have never written a review before for an app because I guess they were never that important to me but today I felt the need to...  Facebook has always been a go to for events, family/friend communications and just a lot of information!  Now all of a sudden the app decides to crash pretty consistently while being in the app 30 seconds or less.  I have tried deleting it, logging out, hard restarting my phone and then doing it all again in a different order hoping for it to work but nothing seems to work... if you have a solution please let me know or have an update for it when possible... thank you"
507,67)(;:3,"April 16, 2020",2,Latest Update Fails on Many Levels Last update is terrible.  Fails you need to fix in iOS:  
508,gulelin,"April 13, 2020",1,Continues to place monitization over features Facebook‘s main goal is to gather as much information on you as possible and then monitize that information. More and more this dominates your choices in the application and it frustrates me to no end.
509,@thereal_kobebryant824,"June 2, 2018",1,I told you I'll be heard I was in FB for 9 years before I was disabled and they was emailed by someone who does the privacy features emailing me telling me I was permanently disabled let's start there I am very upset about this year's antics that I've been going thru and they didn't take any consideration that my profile isn't a bad profile all I have is family and friends and today's topics nothing inappropriate and they just said I don't care about your loyalty or use of the app but ok you need to change your password or verify your profile just waking up and having to call ppl to see if I have a FB that was irritating I want my original fb back because I have all my memories of my daughter and family and friends on there too you not having it anymore and I would like an email with a temporary password in regards to retrieving it back
510,Karmalove2017,"August 13, 2018",1,"Facebook Issues! Why is that one minute I have the Facebook Marketplace, and poof it’s gone. My Facebook keeps kicking me out of Facebook, and freezing. I have deleted facebook, and reinstalled it like was told too. I have done everything that I was told to do, and it’s not working still. I would also like to mention why am I getting all these suggestions for friends? My privacy is set to private for a reason, and Facebook is not following the privacy of people when suggesting people to be friends. I was pretty certain that’s why there was a search bar if you wanted to find someone. Instead of violating people’s privacy. This app has gone to s*#t in a hand basket! Wish they would fix these problems, and at least give some sort of feedback instead of ignoring everyone who contacts them about problems."
511,wolfstar160,"October 19, 2018",1,"Another stupid update. Every update facebook releases just makes the app more buggy and worse. I hate the circular profile pictures, I got an account suspension for a screenshot from a foreign movie that apparently had hate speech and instead of it just being removed, I can’t comment, post, react, OR message for 3 days. Then first thing I post after the block is up has a cuss word and i’m blocked for 17 more hours. I had it removed three times and whoever removed it clearly didn’t know what they were doing. Now with the most recent update I’ll write a post, post it, then go back to see it when someone comments on it, and the post looks blank. There’s no words, just my screen name and a blank space. This is ridiculous, I have no idea how all of a sudden this app has gone completely buggy. Fix this crap, i’m sick of it."
512,Lrb0015,"October 20, 2018",1,"Trash This app is trash. It just gets worse with every update. I can pull up the app 5-10 times over the period of a whole day and have the same old posts at the top of my timeline each time. Please stop with that. It is so annoying. Which, instagram is the same way now. Can’t we just see what people are posting in real time rather than whatever your stupid algorithms think we want to see? "
513,L_mo25,"April 13, 2019",1,"Hardly works at all This has been going on for some time now but I can view about twenty (if I’m lucky) posts before I just get a spinning wheel like more are going to load but nothing ever happens.  Also like others have posted, it would be nice to actually view “most recent” posts.  I want to literally see what was most recently posted.  Not something that was posted 5 hours ago that someone else made a comment on 1 minute ago.  My “most recent” posts will go from 5 hours ago to 2 minutes ago to yesterday to 30 minutes ago.  I miss a lot of stuff because I never even see it because I can’t actually view “most recent”.  I remember back in the day being able to view most recent and being able to go all the way back to what I had last read when I last logged on.  Those were the days."
514,Acwjaw,"May 3, 2019",2,Marketplace needs some work I doubt this will ever be seen or taken into consideration but what do I have to lose?! 
515,octopus-beta,"March 20, 2020",5,"The Best Review You’ll Ever Read [Truncated] While Facebook is installed on your device, it will use the data received by Siri and Google to suggest ads. It tracks what you do, even when the app is closed, and what you do within other apps. Say you’re in Credit Karma checking out loan offers for $35K. Not long after that, Facebook will send ads for loan brokers offering $35K loans. "
516,stan has a plan,"October 2, 2019",1,"Dont be a sheep get off of Facebook permanently. Do you remember the honest days of facebook? Before it became a shadowed mouthpiece for the left? This deceptive left wing propaganda juggernaut has slowly inched its backhanded and absurd views into the light. Thus in doing so it has exposed what it truly is, a pathetic shill of a company which has its eyes set on bringing about the normalcy of socialist and globalist ideologies. Its truly a sad time we are living in when these massive social media conglomerates are able to pull the wool over millions of Americans eyes so easily. With help from some if its cohorts such as twitter, msnbc, and cnn, the left has taken a deep control of some of the largest forms of live media in the world. They then malformed them into a corrupted and dishonest tool that is built only to serve the narrative they require. it all boils down to the greed, corruption, and the complete lack of morality of the democratic party."
